"Volume","Page","Panel","PanelId","Characters"
"K2",21,4,11587,"Ewan;Kriss de Valnor;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",21,5,11588,"Ewan;Kriss de Valnor;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",21,6,11589,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",22,1,11590,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",22,2,11591,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",22,3,11592,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",22,4,11593,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",22,5,11594,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",22,6,11595,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",22,7,11596,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",22,8,11597,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",23,1,11598,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",23,2,11599,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",23,3,11600,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",23,4,11601,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",23,5,11602,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",23,6,11603,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",23,7,11604,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",23,8,11605,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",24,1,11606,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",24,2,11607,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",24,3,11608,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",24,4,11609,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",24,5,11610,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",24,6,11611,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",24,7,11612,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",25,1,11613,"Fregg;Kriss de Valnor;Sonja;Villageoise_K2.25.1"
"K2",25,2,11614,"Fregg;Kriss de Valnor;Sonja;Villageoise_K2.25.1"
"K2",25,3,11615,"Fregg;Kriss de Valnor;Sonja;Villageoise_K2.25.1"
"K2",25,4,11616,"Fregg;Kriss de Valnor;Sonja;Villageoise_K2.25.1"
"K2",25,5,11617,"Kriss de Valnor;Sonja;Villageoise_K2.25.1"
"K2",25,6,11618,"Kriss de Valnor;Sonja;Villageoise_K2.25.1"
"K2",25,7,11619,"Kriss de Valnor;Villageoise_K2.25.1"
"K2",25,8,11620,"Kriss de Valnor;Villageoise_K2.25.1"
"K2",26,1,11621,"Schwitz;Villageois_K2.26;Villageoise_K2.25.1"
"K2",26,2,11622,"Schwitz;Villageois_K2.26;Villageoise_K2.25.1"
"K2",26,3,11623,"Schwitz;Villageois_K2.26;Villageoise_K2.25.1"
"K2",26,4,11624,"Schwitz;Villageois_K2.26;Villageoise_K2.25.1"
"K2",26,5,11625,"Schwitz;Villageois_K2.26;Villageoise_K2.25.1"
"K2",26,6,11626,"Kriss de Valnor;Schwitz"
"K2",26,7,11627,"Kriss de Valnor;Schwitz"
"K2",26,8,11628,"Kriss de Valnor;Schwitz"
"K2",27,1,11629,"Kriss de Valnor;Villageois_K2.27.1"
"K2",27,2,11630,"Kriss de Valnor;Villageois_K2.27.1"
"K2",27,3,11631,"Kriss de Valnor;Villageois_K2.27.2"
"K2",27,4,11632,"Kriss de Valnor;Villageois_K2.27.3"
"K2",27,5,11633,"Kriss de Valnor;Villageois_K2.27.4"
"K2",27,6,11634,"Kriss de Valnor"
"K2",27,7,11635,"3 villageois_K2.27;Kriss de Valnor"
"K2",27,8,11636,"3 villageois_K2.27;Kriss de Valnor"
"K2",27,9,11637,"Kriss de Valnor"
"K2",28,1,11638,"Villageois_K2.28"
"K2",28,2,11639,"Amalrik;Schwitz"
"K2",28,3,11640,"Amalrik;Schwitz"
"K2",28,4,11641,"Amalrik;Schwitz"
"K2",28,5,11642,"Amalrik;Schwitz"
"K2",28,6,11643,"Kriss de Valnor"
"K2",29,1,11644,"Kriss de Valnor;Schwitz"
"K2",29,2,11645,"Kriss de Valnor;Schwitz"
"K2",29,3,11646,"Kriss de Valnor;Schwitz"
"K2",29,4,11647,"Kriss de Valnor;Schwitz"
"K2",29,5,11648,"Kriss de Valnor;Schwitz"
"K2",29,6,11649,"Kriss de Valnor;Schwitz"
"K2",29,7,11650,"Kriss de Valnor;Schwitz"
"K2",29,8,11651,"Kriss de Valnor;Schwitz"
"K2",30,1,11652,"Kriss de Valnor;Schwitz"
"K2",30,2,11653,"Kriss de Valnor;Schwitz"
"K2",30,3,11654,"Kriss de Valnor;Schwitz"
"K2",30,4,11655,"Kriss de Valnor;Schwitz"
"K2",30,5,11656,"Kriss de Valnor;Schwitz"
"K2",30,6,11657,"Kriss de Valnor;Schwitz"
"K2",30,7,11658,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé"
"K2",31,1,11659,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé"
"K2",31,2,11660,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé"
"K2",31,3,11661,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé"
"K2",31,4,11662,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé"
"K2",31,5,11663,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé"
"K2",31,6,11664,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé"
"K2",31,7,11665,"Kriss de Valnor;Schwitz"
"K2",32,1,11666,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",32,2,11667,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",32,3,11668,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",32,4,11669,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",32,5,11670,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",32,6,11671,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",32,7,11672,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",32,8,11673,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",33,1,11674,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",33,2,11675,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",33,3,11676,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",33,4,11677,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",33,5,11678,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",33,6,11679,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",33,7,11680,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",34,1,11681,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",34,2,11682,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",34,3,11683,"Kriss de Valnor;Schwitz;Sigwald-le-Brûlé;Villageois_K2.32"
"K2",34,4,11684,"Villageois_K2.32"
"K2",34,5,11685,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",34,6,11686,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",35,1,11687,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",35,2,11688,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",35,3,11689,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",35,4,11690,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",35,5,11691,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",35,6,11692,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",35,7,11693,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",36,1,11694,"Sigwald-le-Brûlé"
"K2",36,2,11695,"Sigwald-le-Brûlé"
"K2",36,3,11696,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",36,4,11697,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",36,5,11698,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",36,6,11699,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",36,7,11700,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",37,1,11701,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",37,2,11702,"Kriss de Valnor;Marchand_K2.37;Sigwald-le-Brûlé"
"K2",37,3,11703,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",37,4,11704,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",37,5,11705,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",37,6,11706,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",37,7,11707,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",38,1,11708,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",38,2,11709,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",38,3,11710,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",38,4,11711,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",38,5,11712,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",38,6,11713,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",38,7,11714,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",39,1,11715,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",39,2,11716,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",39,3,11717,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",39,4,11718,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",39,5,11719,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",39,6,11720,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",39,7,11721,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",39,8,11722,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",40,1,11723,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",40,2,11724,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",40,3,11725,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",40,4,11726,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",40,5,11727,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",40,6,11728,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",40,7,11729,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",40,8,11730,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",40,9,11731,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",41,1,11732,"Arneg;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",41,2,11733,"Arneg;Ewan;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",41,3,11734,"Arneg;Ewan;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",41,4,11735,"Arneg;Ewan;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",41,5,11736,"Arneg;Ewan;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",41,6,11737,"Arneg;Ewan;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",41,7,11738,"Arneg;Ewan;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",41,8,11739,"Arneg;Ewan;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",42,1,11740,"Kriss de Valnor;Voyante_K2.20"
"K2",42,2,11741,"Kriss de Valnor;Voyante_K2.20"
"K2",42,3,11742,"Kriss de Valnor;Voyante_K2.20"
"K2",42,4,11743,"Arneg;Ewan;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé"
"K2",42,5,11744,"Arneg;Ewan;Prêtre_9.5;Sigwald-le-Brûlé"
"K2",42,6,11745,"Arneg;Ewan;Prêtre_9.5;Sigwald-le-Brûlé"
"K2",43,1,11746,"Arneg;Ewan;Guerriers_K2.43;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",43,2,11747,"Arneg;Ewan;Guerriers_K2.43;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",43,3,11748,"Arneg;Ewan;Guerriers_K2.43;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",43,4,11749,"Arneg;Ewan;Guerriers_K2.43;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",43,5,11750,"Arneg;Ewan;Guerriers_K2.43;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",43,6,11751,"Arneg;Ewan;Guerriers_K2.43;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",43,7,11752,"Kriss de Valnor"
"K2",44,1,11753,"Arneg;Ewan;Guerriers_K2.43;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",44,2,11754,"Arneg;Ewan;Guerriers_K2.43;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",44,3,11755,"Arneg;Ewan;Guerriers_K2.43;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",44,4,11756,"Arneg;Ewan;Guerriers_K2.43;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",44,5,11757,"Arneg;Ewan;Guerriers_K2.43;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé;Voyante_K2.20"
"K2",44,6,11758,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",44,7,11759,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",44,8,11760,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",44,9,11761,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",45,1,11762,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",45,2,11763,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",45,3,11764,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",45,4,11765,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",45,5,11766,"Garde_9.4;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",45,6,11767,"4 gardes_9.5;Kriss de Valnor;Sigwald-le-Brûlé"
"K2",46,1,11768,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",46,2,11769,"4 gardes_9.5;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé"
"K2",46,3,11770,"4 gardes_9.5;Kriss de Valnor;Prêtre_9.5;Sigwald-le-Brûlé"
"K2",46,4,11771,"Kriss de Valnor"
"K2",46,5,11772,"Kriss de Valnor"
"K2",46,6,11773,"Kriss de Valnor;Sigwald-le-Brûlé"
"K2",46,7,11774,"Argun Pied d'Arbre;Kriss de Valnor;Sigwald-le-Brûlé;Thorgal Aegirsson;Tjall le Fougueux"
"K2",46,8,11775,"2 walkyries_K2.5;Brünhild;Freyja;Kriss de Valnor;Ottar;Walkyries_K2.5"
"K2",47,1,11776,"2 walkyries_K2.5;Brünhild;Freyja;Kriss de Valnor;Ottar;Walkyries_K2.5"
"K2",47,2,11777,"2 walkyries_K2.5;Brünhild;Freyja;Kriss de Valnor;Ottar;Walkyries_K2.5"
"K2",47,3,11778,"2 walkyries_K2.5;Brünhild;Freyja;Kriss de Valnor;Ottar;Walkyries_K2.5"
"K2",47,4,11779,"2 walkyries_K2.5;Brünhild;Freyja;Kriss de Valnor;Ottar;Walkyries_K2.5"
"K2",47,5,11780,"2 walkyries_K2.5;Brünhild;Freyja;Kriss de Valnor;Ottar;Walkyries_K2.5"
"K2",47,6,11781,"2 walkyries_K2.5;Brünhild;Freyja;Kriss de Valnor;Ottar;Walkyries_K2.5"
"K2",47,7,11782,"2 walkyries_K2.5;Brünhild;Kriss de Valnor"
"K2",47,8,11783,"2 walkyries_K2.5;Brünhild;Kriss de Valnor"
"K2",47,9,11784,"2 walkyries_K2.5;Brünhild;Kriss de Valnor"
"K2",48,1,11785,"Hildebrün;Kriss de Valnor"
"K2",48,2,11786,"Hildebrün;Kriss de Valnor"
"K2",48,3,11787,"Hildebrün;Kriss de Valnor"
"K2",48,4,11788,"Hildebrün;Kriss de Valnor"
"K2",48,5,11789,"Hildebrün;Kriss de Valnor"
"K2",48,6,11790,"Hildebrün;Kriss de Valnor"
"K3",3,1,11791,"Garçon_K3.3"
"K3",3,2,11792,"Garçon_K3.3"
"K3",3,3,11793,"Garçon_K3.3"
"K3",3,4,11794,"Garçon_K3.3;Villageois_K3.3"
"K3",3,5,11795,"Draye;Ingvild;Jolan Thorgalsson;Soldats_K3.3;Xia"
"K3",4,1,11796,"Draye;Garçon_K3.3;Ingvild;Jolan Thorgalsson;Soldats_K3.3;Villageois_K3.3;Xia"
"K3",4,2,11797,"Draye;Garçon_K3.3;Ingvild;Jolan Thorgalsson;Soldats_K3.3;Villageois_K3.3;Xia"
"K3",4,3,11798,"Draye;Garçon_K3.3;Ingvild;Jolan Thorgalsson;Soldats_K3.3;Villageois_K3.3;Xia"
"K3",4,4,11799,"Draye;Garçon_K3.3;Ingvild;Jolan Thorgalsson;Soldats_K3.3;Villageois_K3.3;Xia"
"K3",4,5,11800,"Draye;Famille_K3.4;Ingvild;Jolan Thorgalsson;Slargh Vensson;Xia"
"K3",4,6,11801,"Draye;Famille_K3.4;Ingvild;Jolan Thorgalsson;Slargh Vensson;Xia"
"K3",4,7,11802,"Draye;Famille_K3.4;Ingvild;Jolan Thorgalsson;Slargh Vensson;Xia"
"K3",4,8,11803,"Draye;Famille_K3.4;Ingvild;Jolan Thorgalsson;Slargh Vensson;Xia"
"K3",4,9,11804,"Draye;Ingvild;Jolan Thorgalsson;Slargh Vensson;Xia"
"K3",5,1,11805,"Draye;Ingvild;Jolan Thorgalsson;Slargh Vensson;Xia"
"K3",5,2,11806,"Draye;Famille_K3.4;Ingvild;Soldats_K3.3;Xia"
"K3",5,3,11807,"Draye;Famille_K3.4;Ingvild;Soldats_K3.3;Xia"
"K3",5,4,11808,"Draye;Famille_K3.4;Ingvild;Jolan Thorgalsson;Slargh Vensson;Xia"
"K3",5,5,11809,"Draye;Famille_K3.4;Ingvild;Jolan Thorgalsson;Slargh Vensson;Xia"
"K3",5,6,11810,"Draye;Famille_K3.4;Ingvild;Jolan Thorgalsson;Slargh Vensson;Xia"
"K3",5,7,11811,"Draye;Famille_K3.4;Ingvild;Jolan Thorgalsson;Slargh Vensson;Soldats_K3.3;Villageois_K3.3;Xia"
"K3",6,1,11812,""
"K3",6,2,11813,"Capitaine_33.12;Iourov;Marchands_K3.6"
"K3",6,3,11814,"Capitaine_33.12;Iourov;Marchands_K3.6"
"K3",6,4,11815,"Capitaine_33.12;Esclave_K3.6.1;Iourov;Lehla;Marchands_K3.6;Petrov;Thorgal Aegirsson"
"K3",6,5,11816,"Esclave_K3.6.1;Esclave_K3.6.2;Iourov"
"K3",6,6,11817,"Esclave_K3.6.1;Esclave_K3.6.2;Iourov"
"K3",7,1,11818,"Kriss de Valnor;Soldats_K3.7"
"K3",7,2,11819,"Freyja"
"K3",7,3,11820,"Brünhild;Freyja;Kriss de Valnor;Walkyrie_K3.7"
"K3",7,4,11821,"Kriss de Valnor;Monstres_K3.7"
"K3",7,5,11822,"Kriss de Valnor;Walkyries_K3.7"
"K3",7,6,11823,"Brünhild;Freyja;Kriss de Valnor;Walkyrie_K3.7"
"K3",7,7,11824,"Hildebrün;Kriss de Valnor"
"K3",8,1,11825,"Hildebrün;Kriss de Valnor"
"K3",8,2,11826,"Hildebrün;Kriss de Valnor"
"K3",8,3,11827,"Hildebrün;Kriss de Valnor"
"K3",8,4,11828,"Hildebrün;Kriss de Valnor"
"K3",8,5,11829,"Hildebrün;Kriss de Valnor"
"K3",8,6,11830,"Hildebrün;Kriss de Valnor"
"K3",9,1,11831,"Hildebrün;Kriss de Valnor"
"K3",9,2,11832,"Hildebrün;Kriss de Valnor"
"K3",9,3,11833,"Hildebrün;Kriss de Valnor"
"K3",9,4,11834,"Hildebrün;Kriss de Valnor"
"K3",9,5,11835,"Hildebrün;Kriss de Valnor"
"K3",9,6,11836,"Hildebrün;Kriss de Valnor"
"K3",9,7,11837,"Hildebrün;Kriss de Valnor"
"K3",9,8,11838,"Hildebrün;Kriss de Valnor"
"K3",10,1,11839,"Hildebrün;Kriss de Valnor"
"K3",10,2,11840,"Hildebrün;Kriss de Valnor"
"K3",10,3,11841,"Hildebrün;Kriss de Valnor"
"K3",10,4,11842,"Hildebrün;Kriss de Valnor"
"K3",10,5,11843,"Hildebrün;Kriss de Valnor"
"K3",10,6,11844,"Hildebrün;Kriss de Valnor"
"K3",10,7,11845,"Hildebrün;Kriss de Valnor"
"K3",10,8,11846,"Hildebrün;Kriss de Valnor"
"K3",10,9,11847,"Hildebrün;Kriss de Valnor"
"K3",11,1,11848,"Hildebrün;Kriss de Valnor"
"K3",11,2,11849,"Hildebrün;Kriss de Valnor"
"K3",11,3,11850,"Hildebrün;Kriss de Valnor"
"K3",11,4,11851,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",11,5,11852,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",11,6,11853,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",12,1,11854,"Hildebrün;Kriss de Valnor"
"K3",12,2,11855,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",12,3,11856,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",12,4,11857,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",12,5,11858,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",12,6,11859,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",12,7,11860,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",12,8,11861,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",13,1,11862,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",13,2,11863,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",13,3,11864,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",13,4,11865,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",13,5,11866,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",13,6,11867,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",13,7,11868,"Björg;Hildebrün;Kriss de Valnor;Lieks;Stieg"
"K3",13,8,11869,"Hildebrün;Kriss de Valnor"
"K3",13,9,11870,"Hildebrün;Kriss de Valnor"
"K3",14,1,11871,"Hildebrün;Kriss de Valnor"
"K3",14,2,11872,"Hildebrün;Kriss de Valnor"
"K3",14,3,11873,"Hildebrün;Kriss de Valnor"
"K3",14,4,11874,"Hildebrün;Kriss de Valnor"
"K3",14,5,11875,"Hildebrün;Kriss de Valnor"
"K3",14,6,11876,"Hildebrün;Kriss de Valnor"
"K3",14,7,11877,"Hildebrün;Kriss de Valnor"
"K3",14,8,11878,"Hildebrün;Kriss de Valnor"
"K3",15,1,11879,"Hildebrün;Kriss de Valnor"
"K3",15,2,11880,"Hildebrün;Kriss de Valnor"
"K3",15,3,11881,"Hildebrün;Kriss de Valnor"
"K3",15,4,11882,"Hildebrün;Kriss de Valnor"
"K3",15,5,11883,"Hildebrün;Kriss de Valnor"
"K3",15,6,11884,"Hildebrün;Kriss de Valnor"
"K3",15,7,11885,"Hildebrün;Kriss de Valnor"
"K3",15,8,11886,"Hildebrün;Kriss de Valnor"
"K3",16,1,11887,"Hildebrün;Kriss de Valnor"
"K3",16,2,11888,"Hildebrün;Kriss de Valnor"
"K3",16,3,11889,"Hildebrün;Kriss de Valnor"
"K3",16,4,11890,"Hildebrün;Kriss de Valnor"
"K3",16,5,11891,"Hildebrün;Kriss de Valnor"
"K3",16,6,11892,"Hildebrün;Kriss de Valnor"
"K3",16,7,11893,"Hildebrün;Kriss de Valnor"
"K3",16,8,11894,"Draye;Ingvild;Jolan Thorgalsson;Soldats_K3.16;Soldats_K3.3;Xia"
"K3",17,1,11895,"Draye;Ingvild;Jolan Thorgalsson;Soldats_K3.16;Soldats_K3.3;Xia"
"K3",17,2,11896,"Draye;Gardes_K3.17;Ingvild;Jolan Thorgalsson;Xia"
"K3",17,3,11897,"Draye;Gardes_K3.17;Ingvild;Jolan Thorgalsson;Xia"
"K3",17,4,11898,"Draye;Gardes_K3.17;Ingvild;Jolan Thorgalsson;Xia"
"K3",17,5,11899,"Draye;Gardes_K3.17;Ingvild;Jolan Thorgalsson;Xia"
"K3",17,6,11900,"Hildebrün;Kriss de Valnor"
"K3",17,7,11901,"Hildebrün;Kriss de Valnor"
"K3",18,1,11902,"Hildebrün;Kriss de Valnor"
"K3",18,2,11903,"Hildebrün;Kriss de Valnor"
"K3",18,3,11904,"Hildebrün;Kriss de Valnor"
"K3",18,4,11905,"Gardes_K3.18;Guustavson"
"K3",18,5,11906,"Gardes_K3.18;Guustavson;Vassaux_K3.18"
"K3",18,6,11907,"Gardes_K3.18;Guustavson;Vassaux_K3.18"
"K3",19,1,11908,"Gardes_K3.18;Guustavson;Vassaux_K3.18"
"K3",19,2,11909,"Althar;Gardes_K3.19;Guustavson;Lars Druknar;Reine Guustavson_K3.19"
"K3",19,3,11910,"Althar;Gardes_K3.19;Guustavson;Lars Druknar;Reine Guustavson_K3.19"
"K3",19,4,11911,"Hildebrün;Kriss de Valnor"
"K3",19,5,11912,"Hildebrün;Kriss de Valnor"
"K3",19,6,11913,"Hildebrün;Kriss de Valnor"
"K3",19,7,11914,"Hildebrün;Kriss de Valnor"
"K3",20,1,11915,"Soldats_K3.20;Villageois_K3.20"
"K3",20,2,11916,"Soldats_K3.20;Villageois_K3.20"
"K3",20,3,11917,"Soldats_K3.20;Villageois_K3.20"
"K3",20,4,11918,"Hildebrün;Kriss de Valnor"
"K3",20,5,11919,"Hildebrün;Kriss de Valnor"
"K3",20,6,11920,"Hildebrün;Kriss de Valnor"
"K3",20,7,11921,"Esclave_K3.6.1;Esclave_K3.6.2;Iourov"
"K3",21,1,11922,"Hildebrün;Kriss de Valnor"
"K3",21,2,11923,"Hildebrün;Kriss de Valnor"
"K3",21,3,11924,"Hildebrün;Kriss de Valnor"
"K3",21,4,11925,"Fhropor;Villageois_K3.21"
"K3",21,5,11926,"Althar;Fhropor"
"K3",21,6,11927,"Althar;Fhropor"
"K3",21,7,11928,"Hildebrün;Kriss de Valnor;Villageois_K3.21"
"K3",22,1,11929,"Hildebrün;Kriss de Valnor;Villageois_K3.21"
"K3",22,2,11930,"Gardes_K3.22;Hildebrün;Kriss de Valnor"
